employee_id,date,check_in,check_out,working_hours,late,status
EMP011,2025-01-09,09:32:00,16:44:36,7.21,Yes,Present
EMP011,2025-01-10,09:00:00,16:50:24,7.84,No,Present
EMP011,2025-01-13,09:30:00,17:39:00,8.15,Yes,Present
EMP011,2025-01-14,09:09:00,16:49:12,7.67,No,Present
EMP011,2025-01-15,09:02:00,17:40:24,8.64,No,Present
EMP011,2025-01-16,09:26:00,17:12:48,7.78,Yes,Present
EMP011,2025-01-17,09:15:00,17:31:48,8.28,No,Present
EMP011,2025-01-20,09:20:00,17:14:36,7.91,Yes,Present
EMP011,2025-01-21,09:04:00,17:45:24,8.69,No,Present
EMP011,2025-01-22,09:07:00,17:37:36,8.51,No,Present
EMP011,2025-01-23,09:03:00,16:43:12,7.67,No,Present
EMP011,2025-01-24,09:33:00,19:18:00,9.75,Yes,Present
EMP011,2025-01-27,09:25:00,16:47:48,7.38,Yes,Present
EMP011,2025-01-28,09:29:00,18:56:00,9.45,Yes,Present
EMP011,2025-01-29,09:19:00,17:22:00,8.05,Yes,Present
EMP011,2025-01-30,09:35:00,17:58:24,8.39,Yes,Present
EMP011,2025-01-31,09:23:00,17:06:12,7.72,Yes,Present
EMP011,2025-02-03,09:19:00,18:26:12,9.12,Yes,Present
EMP011,2025-02-04,09:15:00,17:39:36,8.41,No,Present
EMP011,2025-02-05,09:31:00,19:18:24,9.79,Yes,Present
EMP011,2025-02-06,09:12:00,18:18:00,9.1,No,Present
EMP011,2025-02-10,09:34:00,18:44:48,9.18,Yes,Present
EMP011,2025-02-11,09:15:00,16:50:24,7.59,No,Present
EMP011,2025-02-12,09:26:00,16:41:36,7.26,Yes,Present
EMP011,2025-02-13,09:34:00,17:40:00,8.1,Yes,Present
EMP011,2025-02-14,09:00:00,18:40:12,9.67,No,Present
EMP011,2025-02-17,09:00:00,18:10:12,9.17,No,Present
EMP011,2025-02-18,09:24:00,18:48:36,9.41,Yes,Present
EMP011,2025-02-19,09:19:00,16:47:12,7.47,Yes,Present
EMP011,2025-02-20,09:33:00,19:18:36,9.76,Yes,Present
EMP011,2025-02-21,09:26:00,17:54:48,8.48,Yes,Present
EMP011,2025-02-24,09:03:00,18:46:48,9.73,No,Present
EMP011,2025-02-25,09:09:00,18:12:00,9.05,No,Present
EMP011,2025-02-26,09:05:00,16:23:36,7.31,No,Present
EMP011,2025-02-27,09:14:00,18:45:48,9.53,No,Present
EMP011,2025-02-28,09:33:00,17:49:12,8.27,Yes,Present
EMP012,2025-01-01,09:23:00,17:46:24,8.39,Yes,Present
EMP012,2025-01-02,09:05:00,17:47:36,8.71,No,Present
EMP012,2025-01-03,09:32:00,17:05:00,7.55,Yes,Present
EMP012,2025-01-06,09:25:00,16:48:24,7.39,Yes,Present
EMP012,2025-01-07,09:03:00,17:22:48,8.33,No,Present
EMP012,2025-01-08,09:08:00,16:57:12,7.82,No,Present
EMP012,2025-01-09,09:16:00,18:40:36,9.41,Yes,Present
EMP012,2025-01-10,09:25:00,18:26:12,9.02,Yes,Present
EMP012,2025-01-13,09:20:00,17:21:48,8.03,Yes,Present
EMP012,2025-01-14,09:17:00,17:05:36,7.81,Yes,Present
EMP012,2025-01-15,09:12:00,16:45:00,7.55,No,Present
EMP012,2025-01-16,09:06:00,16:42:00,7.6,No,Present
EMP012,2025-01-17,09:10:00,17:32:12,8.37,No,Present
EMP012,2025-01-20,09:20:00,17:35:36,8.26,Yes,Present
EMP012,2025-01-21,09:34:00,17:41:48,8.13,Yes,Present
EMP012,2025-01-22,09:13:00,17:35:12,8.37,No,Present
EMP012,2025-01-23,09:29:00,17:22:24,7.89,Yes,Present
EMP012,2025-01-24,09:07:00,16:33:24,7.44,No,Present
EMP012,2025-01-27,09:19:00,18:40:00,9.35,Yes,Present
EMP012,2025-01-28,09:02:00,16:47:36,7.76,No,Present
EMP012,2025-01-29,09:20:00,16:55:24,7.59,Yes,Present
EMP012,2025-01-30,09:15:00,18:58:12,9.72,No,Present
EMP012,2025-01-31,09:25:00,17:56:48,8.53,Yes,Present
EMP012,2025-02-03,09:19:00,17:11:48,7.88,Yes,Present
EMP012,2025-02-04,09:11:00,16:27:48,7.28,No,Present
EMP012,2025-02-05,09:25:00,18:50:12,9.42,Yes,Present
EMP012,2025-02-06,09:35:00,18:44:00,9.15,Yes,Present
EMP012,2025-02-07,09:15:00,16:42:00,7.45,No,Present
EMP012,2025-02-10,09:06:00,18:23:24,9.29,No,Present
EMP012,2025-02-14,09:08:00,16:39:12,7.52,No,Present
EMP012,2025-02-17,09:03:00,18:24:36,9.36,No,Present
EMP012,2025-02-18,09:14:00,16:46:24,7.54,No,Present
EMP012,2025-02-19,09:25:00,17:35:12,8.17,Yes,Present
EMP012,2025-02-20,09:05:00,17:47:36,8.71,No,Present
EMP012,2025-02-21,09:16:00,18:51:24,9.59,Yes,Present
EMP012,2025-02-24,09:04:00,16:19:36,7.26,No,Present
EMP012,2025-02-25,09:04:00,16:46:36,7.71,No,Present
EMP012,2025-02-26,09:28:00,18:46:00,9.3,Yes,Present
EMP012,2025-02-27,09:05:00,18:38:00,9.55,No,Present
EMP012,2025-02-28,09:21:00,16:52:12,7.52,Yes,Present
EMP013,2025-01-01,09:29:00,16:48:48,7.33,Yes,Present
EMP013,2025-01-02,09:27:00,18:47:24,9.34,Yes,Present
EMP013,2025-01-03,09:25:00,17:54:24,8.49,Yes,Present
EMP013,2025-01-06,09:24:00,18:22:48,8.98,Yes,Present
EMP013,2025-01-07,09:11:00,17:18:12,8.12,No,Present
EMP013,2025-01-08,09:11:00,17:05:36,7.91,No,Present
EMP013,2025-01-09,09:28:00,18:58:00,9.5,Yes,Present
EMP013,2025-01-10,09:02:00,17:50:00,8.8,No,Present
EMP013,2025-01-13,09:15:00,18:07:48,8.88,No,Present
EMP013,2025-01-14,09:31:00,17:47:12,8.27,Yes,Present
EMP013,2025-01-15,09:35:00,18:02:00,8.45,Yes,Present
EMP013,2025-01-16,09:05:00,17:00:48,7.93,No,Present
EMP013,2025-01-17,09:08:00,17:25:24,8.29,No,Present
EMP013,2025-01-20,09:33:00,17:24:00,7.85,Yes,Present
EMP013,2025-01-21,09:34:00,18:50:12,9.27,Yes,Present
EMP013,2025-01-22,09:24:00,18:37:48,9.23,Yes,Present
EMP013,2025-01-23,09:22:00,17:49:00,8.45,Yes,Present
EMP013,2025-01-24,09:31:00,17:36:24,8.09,Yes,Present
EMP013,2025-01-27,09:32:00,17:34:24,8.04,Yes,Present
EMP013,2025-01-28,09:17:00,16:57:12,7.67,Yes,Present
EMP013,2025-01-29,09:20:00,18:05:00,8.75,Yes,Present
EMP013,2025-01-30,09:01:00,18:32:48,9.53,No,Present
EMP013,2025-01-31,09:17:00,16:38:00,7.35,Yes,Present
EMP013,2025-02-03,09:30:00,18:04:48,8.58,Yes,Present
EMP013,2025-02-04,09:14:00,18:57:48,9.73,No,Present
EMP013,2025-02-05,09:06:00,16:56:24,7.84,No,Present
EMP013,2025-02-06,09:15:00,17:08:24,7.89,No,Present
EMP013,2025-02-07,09:03:00,18:14:24,9.19,No,Present
EMP013,2025-02-10,09:14:00,17:56:00,8.7,No,Present
EMP013,2025-02-11,09:24:00,17:31:12,8.12,Yes,Present
EMP013,2025-02-12,09:11:00,16:50:36,7.66,No,Present
EMP013,2025-02-13,09:20:00,18:38:00,9.3,Yes,Present
EMP013,2025-02-14,09:22:00,18:56:48,9.58,Yes,Present
EMP013,2025-02-17,09:01:00,18:02:48,9.03,No,Present
EMP013,2025-02-18,09:22:00,19:01:36,9.66,Yes,Present
EMP013,2025-02-19,09:09:00,17:48:36,8.66,No,Present
EMP013,2025-02-24,09:12:00,18:34:48,9.38,No,Present
EMP013,2025-02-25,09:31:00,18:07:36,8.61,Yes,Present
EMP013,2025-02-26,09:11:00,17:39:48,8.48,No,Present
EMP013,2025-02-27,09:05:00,16:26:00,7.35,No,Present
EMP013,2025-02-28,09:14:00,16:29:00,7.25,No,Present
EMP014,2025-01-01,09:30:00,16:42:00,7.2,Yes,Present
EMP014,2025-01-02,09:12:00,18:30:00,9.3,No,Present
EMP014,2025-01-03,09:21:00,18:24:36,9.06,Yes,Present
EMP014,2025-01-06,09:20:00,16:41:00,7.35,Yes,Present
EMP014,2025-01-07,09:09:00,17:52:48,8.73,No,Present
EMP014,2025-01-08,09:09:00,18:21:36,9.21,No,Present
EMP014,2025-01-09,09:33:00,18:59:24,9.44,Yes,Present
EMP014,2025-01-10,09:04:00,17:14:12,8.17,No,Present
EMP014,2025-01-13,09:25:00,18:08:12,8.72,Yes,Present
EMP014,2025-01-14,09:21:00,17:19:48,7.98,Yes,Present
EMP014,2025-01-15,09:08:00,18:52:24,9.74,No,Present
EMP014,2025-01-16,09:27:00,18:42:36,9.26,Yes,Present
EMP014,2025-01-17,09:31:00,18:24:24,8.89,Yes,Present
EMP014,2025-01-20,09:11:00,18:13:24,9.04,No,Present
EMP014,2025-01-21,09:35:00,18:35:00,9.0,Yes,Present
EMP014,2025-01-22,09:22:00,17:08:48,7.78,Yes,Present
EMP014,2025-01-23,09:11:00,17:21:48,8.18,No,Present
EMP014,2025-01-24,09:18:00,16:49:48,7.53,Yes,Present
EMP014,2025-01-27,09:00:00,18:40:12,9.67,No,Present
EMP014,2025-01-28,09:25:00,18:49:36,9.41,Yes,Present
EMP014,2025-01-29,09:02:00,16:42:12,7.67,No,Present
EMP014,2025-01-30,09:20:00,18:55:24,9.59,Yes,Present
EMP014,2025-01-31,09:14:00,18:05:36,8.86,No,Present
EMP014,2025-02-03,09:06:00,18:44:24,9.64,No,Present
EMP014,2025-02-04,09:09:00,17:12:36,8.06,No,Present
EMP014,2025-02-05,09:04:00,16:53:12,7.82,No,Present
EMP014,2025-02-06,09:20:00,16:58:24,7.64,Yes,Present
EMP014,2025-02-07,09:05:00,18:25:24,9.34,No,Present
EMP014,2025-02-10,09:21:00,17:42:36,8.36,Yes,Present
EMP014,2025-02-11,09:16:00,17:01:00,7.75,Yes,Present
EMP014,2025-02-12,09:04:00,17:10:36,8.11,No,Present
EMP014,2025-02-13,09:06:00,18:10:12,9.07,No,Present
EMP014,2025-02-14,09:03:00,17:15:00,8.2,No,Present
EMP014,2025-02-17,09:26:00,19:09:12,9.72,Yes,Present
EMP014,2025-02-18,09:26:00,17:54:48,8.48,Yes,Present
EMP014,2025-02-19,09:24:00,17:30:36,8.11,Yes,Present
EMP014,2025-02-20,09:24:00,16:51:36,7.46,Yes,Present
EMP014,2025-02-21,09:30:00,18:45:00,9.25,Yes,Present
EMP014,2025-02-24,09:14:00,16:51:12,7.62,No,Present
EMP014,2025-02-25,09:04:00,18:20:48,9.28,No,Present
EMP014,2025-02-26,09:02:00,17:00:12,7.97,No,Present
EMP014,2025-02-27,09:20:00,17:12:48,7.88,Yes,Present
EMP014,2025-02-28,09:06:00,16:29:24,7.39,No,Present
EMP015,2025-01-01,09:10:00,18:40:36,9.51,No,Present
EMP015,2025-01-02,09:10:00,18:16:00,9.1,No,Present
EMP015,2025-01-03,09:35:00,19:14:00,9.65,Yes,Present
EMP015,2025-01-06,09:05:00,17:09:48,8.08,No,Present
EMP015,2025-01-07,09:30:00,18:31:48,9.03,Yes,Present
EMP015,2025-01-08,09:27:00,19:06:00,9.65,Yes,Present
EMP015,2025-01-09,09:10:00,17:56:48,8.78,No,Present
EMP015,2025-01-10,09:27:00,17:03:36,7.61,Yes,Present
EMP015,2025-01-13,09:06:00,17:09:36,8.06,No,Present
EMP015,2025-01-14,09:12:00,17:27:36,8.26,No,Present
EMP015,2025-01-15,09:35:00,18:39:48,9.08,Yes,Present
EMP015,2025-01-16,09:34:00,17:27:24,7.89,Yes,Present
EMP015,2025-01-17,09:18:00,17:16:12,7.97,Yes,Present
EMP015,2025-01-20,09:06:00,16:25:48,7.33,No,Present
EMP015,2025-01-21,09:35:00,18:57:48,9.38,Yes,Present
EMP015,2025-01-22,09:09:00,16:29:24,7.34,No,Present
EMP015,2025-01-23,09:00:00,17:18:36,8.31,No,Present
EMP015,2025-01-24,09:18:00,18:38:24,9.34,Yes,Present
EMP015,2025-01-27,09:30:00,17:13:12,7.72,Yes,Present
EMP015,2025-01-28,09:01:00,16:45:24,7.74,No,Present
EMP015,2025-01-29,09:18:00,19:02:24,9.74,Yes,Present
EMP015,2025-01-30,09:30:00,18:53:24,9.39,Yes,Present
EMP015,2025-01-31,09:19:00,18:33:24,9.24,Yes,Present
EMP015,2025-02-03,09:30:00,17:58:12,8.47,Yes,Present
EMP015,2025-02-04,09:16:00,16:42:24,7.44,Yes,Present
EMP015,2025-02-05,09:34:00,17:46:36,8.21,Yes,Present
EMP015,2025-02-06,09:23:00,18:53:00,9.5,Yes,Present
EMP015,2025-02-07,09:23:00,17:04:24,7.69,Yes,Present
EMP015,2025-02-10,09:02:00,16:54:48,7.88,No,Present
EMP015,2025-02-11,09:29:00,17:21:48,7.88,Yes,Present
EMP015,2025-02-12,09:17:00,17:57:12,8.67,Yes,Present
EMP015,2025-02-13,09:09:00,18:18:36,9.16,No,Present
EMP015,2025-02-14,09:06:00,16:31:12,7.42,No,Present
EMP015,2025-02-17,09:22:00,18:40:00,9.3,Yes,Present
EMP015,2025-02-18,09:26:00,19:09:12,9.72,Yes,Present
EMP015,2025-02-19,09:14:00,17:52:24,8.64,No,Present
EMP015,2025-02-20,09:24:00,18:43:48,9.33,Yes,Present
EMP015,2025-02-21,09:26:00,19:08:36,9.71,Yes,Present
EMP015,2025-02-24,09:30:00,18:11:24,8.69,Yes,Present
EMP015,2025-02-25,09:15:00,17:41:24,8.44,No,Present
EMP015,2025-02-26,09:05:00,17:18:48,8.23,No,Present
EMP015,2025-02-27,09:02:00,17:32:36,8.51,No,Present
EMP015,2025-02-28,09:33:00,18:49:48,9.28,Yes,Present
EMP016,2025-01-01,09:09:00,16:39:36,7.51,No,Present
EMP016,2025-01-02,09:28:00,17:07:00,7.65,Yes,Present
EMP016,2025-01-03,09:10:00,18:53:48,9.73,No,Present
EMP016,2025-01-06,09:12:00,16:43:48,7.53,No,Present
EMP016,2025-01-07,09:27:00,16:51:00,7.4,Yes,Present
EMP016,2025-01-08,09:27:00,17:10:12,7.72,Yes,Present
EMP016,2025-01-09,09:09:00,18:31:12,9.37,No,Present
EMP016,2025-01-10,09:16:00,17:17:48,8.03,Yes,Present
EMP016,2025-01-13,09:04:00,16:29:48,7.43,No,Present
EMP016,2025-01-14,09:35:00,17:48:48,8.23,Yes,Present
EMP016,2025-01-15,09:20:00,18:45:48,9.43,Yes,Present
EMP016,2025-01-16,09:33:00,17:56:24,8.39,Yes,Present
EMP016,2025-01-17,09:00:00,18:15:00,9.25,No,Present
EMP016,2025-01-20,09:33:00,18:46:48,9.23,Yes,Present
EMP016,2025-01-21,09:07:00,17:23:48,8.28,No,Present
EMP016,2025-01-22,09:09:00,17:49:12,8.67,No,Present
EMP016,2025-01-23,09:06:00,18:42:00,9.6,No,Present
EMP016,2025-01-24,09:06:00,18:20:24,9.24,No,Present
EMP016,2025-01-27,09:34:00,19:03:24,9.49,Yes,Present
EMP016,2025-01-28,09:26:00,17:19:24,7.89,Yes,Present
EMP016,2025-01-29,09:31:00,18:12:24,8.69,Yes,Present
EMP016,2025-01-30,09:30:00,16:48:00,7.3,Yes,Present
EMP016,2025-01-31,09:17:00,17:32:00,8.25,Yes,Present
EMP016,2025-02-03,09:25:00,16:43:00,7.3,Yes,Present
EMP016,2025-02-04,09:21:00,18:21:00,9.0,Yes,Present
EMP016,2025-02-05,09:03:00,18:11:24,9.14,No,Present
EMP016,2025-02-06,09:17:00,18:48:48,9.53,Yes,Present
EMP016,2025-02-07,09:01:00,17:05:48,8.08,No,Present
EMP016,2025-02-10,09:19:00,17:19:36,8.01,Yes,Present
EMP016,2025-02-11,09:31:00,18:56:48,9.43,Yes,Present
EMP016,2025-02-12,09:06:00,18:49:48,9.73,No,Present
EMP016,2025-02-13,09:14:00,16:47:00,7.55,No,Present
EMP016,2025-02-14,09:28:00,18:40:36,9.21,Yes,Present
EMP016,2025-02-17,09:20:00,17:14:00,7.9,Yes,Present
EMP016,2025-02-18,09:26:00,18:12:12,8.77,Yes,Present
EMP016,2025-02-19,09:05:00,16:46:24,7.69,No,Present
EMP016,2025-02-20,09:13:00,18:47:12,9.57,No,Present
EMP016,2025-02-21,09:26:00,18:33:48,9.13,Yes,Present
EMP016,2025-02-24,09:33:00,19:00:00,9.45,Yes,Present
EMP016,2025-02-25,09:03:00,17:35:24,8.54,No,Present
EMP016,2025-02-26,09:10:00,16:32:12,7.37,No,Present
EMP016,2025-02-27,09:32:00,17:47:00,8.25,Yes,Present
EMP016,2025-02-28,09:33:00,19:02:24,9.49,Yes,Present
EMP017,2025-01-01,09:01:00,16:40:00,7.65,No,Present
EMP017,2025-01-02,09:12:00,18:34:48,9.38,No,Present
EMP017,2025-01-03,09:15:00,16:32:24,7.29,No,Present
EMP017,2025-01-06,09:03:00,18:38:24,9.59,No,Present
EMP017,2025-01-09,09:12:00,17:06:36,7.91,No,Present
EMP017,2025-01-10,09:29:00,17:59:36,8.51,Yes,Present
EMP017,2025-01-13,09:07:00,18:05:12,8.97,No,Present
EMP017,2025-01-14,09:15:00,17:25:12,8.17,No,Present
EMP017,2025-01-15,09:28:00,17:07:36,7.66,Yes,Present
EMP017,2025-01-16,09:30:00,18:13:48,8.73,Yes,Present
EMP017,2025-01-17,09:22:00,17:28:00,8.1,Yes,Present
EMP017,2025-01-20,09:16:00,18:25:00,9.15,Yes,Present
EMP017,2025-01-24,09:05:00,17:01:24,7.94,No,Present
EMP017,2025-01-27,09:24:00,16:43:48,7.33,Yes,Present
EMP017,2025-01-28,09:13:00,18:38:48,9.43,No,Present
EMP017,2025-01-29,09:14:00,18:11:36,8.96,No,Present
EMP017,2025-01-30,09:17:00,18:10:24,8.89,Yes,Present
EMP017,2025-01-31,09:32:00,16:47:00,7.25,Yes,Present
EMP017,2025-02-03,09:00:00,17:25:48,8.43,No,Present
EMP017,2025-02-04,09:08:00,18:00:48,8.88,No,Present
EMP017,2025-02-06,09:00:00,16:46:48,7.78,No,Present
EMP017,2025-02-07,09:19:00,18:22:00,9.05,Yes,Present
EMP017,2025-02-10,09:17:00,17:35:00,8.3,Yes,Present
EMP017,2025-02-11,09:24:00,18:48:36,9.41,Yes,Present
EMP017,2025-02-12,09:29:00,17:20:36,7.86,Yes,Present
EMP017,2025-02-13,09:29:00,17:28:24,7.99,Yes,Present
EMP017,2025-02-14,09:33:00,18:53:24,9.34,Yes,Present
EMP017,2025-02-17,09:25:00,18:08:12,8.72,Yes,Present
EMP017,2025-02-18,09:00:00,17:31:48,8.53,No,Present
EMP017,2025-02-19,09:23:00,18:02:36,8.66,Yes,Present
EMP017,2025-02-20,09:18:00,17:16:48,7.98,Yes,Present
EMP017,2025-02-21,09:06:00,17:33:00,8.45,No,Present
EMP017,2025-02-24,09:21:00,19:07:12,9.77,Yes,Present
EMP017,2025-02-25,09:20:00,18:46:24,9.44,Yes,Present
EMP017,2025-02-26,09:16:00,18:10:36,8.91,Yes,Present
EMP017,2025-02-27,09:19:00,17:00:24,7.69,Yes,Present
EMP017,2025-02-28,09:33:00,18:44:24,9.19,Yes,Present
EMP018,2025-01-01,09:03:00,18:20:24,9.29,No,Present
EMP018,2025-01-02,09:25:00,18:20:12,8.92,Yes,Present
EMP018,2025-01-03,09:08:00,18:12:48,9.08,No,Present
EMP018,2025-01-06,09:31:00,19:18:24,9.79,Yes,Present
EMP018,2025-01-07,09:16:00,18:49:36,9.56,Yes,Present
EMP018,2025-01-08,09:25:00,17:37:36,8.21,Yes,Present
EMP018,2025-01-09,09:02:00,17:45:12,8.72,No,Present
EMP018,2025-01-10,09:12:00,17:17:24,8.09,No,Present
EMP018,2025-01-13,09:14:00,18:12:48,8.98,No,Present
EMP018,2025-01-14,09:30:00,19:03:36,9.56,Yes,Present
EMP018,2025-01-15,09:22:00,17:53:12,8.52,Yes,Present
EMP018,2025-01-16,09:10:00,18:33:24,9.39,No,Present
EMP018,2025-01-17,09:35:00,17:15:12,7.67,Yes,Present
EMP018,2025-01-20,09:06:00,17:31:12,8.42,No,Present
EMP018,2025-01-21,09:16:00,18:21:24,9.09,Yes,Present
EMP018,2025-01-22,09:35:00,18:45:48,9.18,Yes,Present
EMP018,2025-01-23,09:11:00,18:50:36,9.66,No,Present
EMP018,2025-01-24,09:21:00,18:15:00,8.9,Yes,Present
EMP018,2025-01-27,09:14:00,17:21:12,8.12,No,Present
EMP018,2025-01-28,09:19:00,17:36:24,8.29,Yes,Present
EMP018,2025-01-29,09:21:00,17:31:12,8.17,Yes,Present
EMP018,2025-01-30,09:18:00,17:42:36,8.41,Yes,Present
EMP018,2025-01-31,09:07:00,17:32:12,8.42,No,Present
EMP018,2025-02-05,09:04:00,17:29:48,8.43,No,Present
EMP018,2025-02-06,09:12:00,17:42:00,8.5,No,Present
EMP018,2025-02-07,09:24:00,17:58:48,8.58,Yes,Present
EMP018,2025-02-10,09:26:00,16:46:24,7.34,Yes,Present
EMP018,2025-02-11,09:09:00,16:42:36,7.56,No,Present
EMP018,2025-02-12,09:12:00,17:17:24,8.09,No,Present
EMP018,2025-02-13,09:29:00,17:03:12,7.57,Yes,Present
EMP018,2025-02-14,09:11:00,18:24:48,9.23,No,Present
EMP018,2025-02-17,09:31:00,17:34:36,8.06,Yes,Present
EMP018,2025-02-18,09:11:00,17:11:36,8.01,No,Present
EMP018,2025-02-19,09:03:00,16:15:36,7.21,No,Present
EMP018,2025-02-20,09:17:00,17:01:24,7.74,Yes,Present
EMP018,2025-02-21,09:10:00,17:52:00,8.7,No,Present
EMP018,2025-02-24,09:10:00,17:38:12,8.47,No,Present
EMP018,2025-02-27,09:05:00,16:37:24,7.54,No,Present
EMP018,2025-02-28,09:27:00,18:18:00,8.85,Yes,Present
EMP019,2025-01-01,09:25:00,17:44:12,8.32,Yes,Present
EMP019,2025-01-02,09:30:00,17:42:00,8.2,Yes,Present
EMP019,2025-01-03,09:02:00,17:37:24,8.59,No,Present
EMP019,2025-01-06,09:23:00,19:03:12,9.67,Yes,Present
EMP019,2025-01-08,09:20:00,18:30:12,9.17,Yes,Present
EMP019,2025-01-09,09:33:00,17:15:00,7.7,Yes,Present
EMP019,2025-01-10,09:00:00,17:49:48,8.83,No,Present
EMP019,2025-01-13,09:15:00,17:02:24,7.79,No,Present
EMP019,2025-01-14,09:22:00,17:22:36,8.01,Yes,Present
EMP019,2025-01-15,09:06:00,17:18:00,8.2,No,Present
EMP019,2025-01-17,09:19:00,16:56:48,7.63,Yes,Present
EMP019,2025-01-20,09:02:00,17:00:48,7.98,No,Present
EMP019,2025-01-21,09:18:00,17:41:24,8.39,Yes,Present
EMP019,2025-01-22,09:33:00,18:18:00,8.75,Yes,Present
EMP019,2025-01-23,09:21:00,17:40:48,8.33,Yes,Present
EMP019,2025-01-24,09:08:00,17:13:24,8.09,No,Present
EMP019,2025-01-27,09:31:00,17:38:48,8.13,Yes,Present
EMP019,2025-01-28,09:12:00,16:49:48,7.63,No,Present
EMP019,2025-01-29,09:25:00,16:40:00,7.25,Yes,Present
EMP019,2025-01-30,09:14:00,18:19:24,9.09,No,Present
EMP019,2025-01-31,09:08:00,16:53:00,7.75,No,Present
EMP019,2025-02-03,09:01:00,17:44:48,8.73,No,Present
EMP019,2025-02-04,09:10:00,16:41:12,7.52,No,Present
EMP019,2025-02-05,09:02:00,17:12:48,8.18,No,Present
EMP019,2025-02-06,09:16:00,18:28:36,9.21,Yes,Present
EMP019,2025-02-07,09:03:00,17:47:24,8.74,No,Present
EMP019,2025-02-10,09:03:00,17:58:12,8.92,No,Present
EMP019,2025-02-11,09:01:00,16:20:48,7.33,No,Present
EMP019,2025-02-12,09:07:00,17:23:48,8.28,No,Present
EMP019,2025-02-13,09:24:00,16:55:12,7.52,Yes,Present
EMP019,2025-02-14,09:16:00,17:41:48,8.43,Yes,Present
EMP019,2025-02-17,09:09:00,16:52:48,7.73,No,Present
EMP019,2025-02-18,09:00:00,16:58:48,7.98,No,Present
EMP019,2025-02-19,09:06:00,18:01:12,8.92,No,Present
EMP019,2025-02-20,09:17:00,18:06:12,8.82,Yes,Present
EMP019,2025-02-21,09:08:00,17:25:24,8.29,No,Present
EMP019,2025-02-24,09:06:00,17:37:48,8.53,No,Present
EMP019,2025-02-25,09:07:00,17:03:24,7.94,No,Present
EMP019,2025-02-26,09:06:00,17:35:24,8.49,No,Present
EMP019,2025-02-27,09:12:00,18:25:12,9.22,No,Present
EMP019,2025-02-28,09:33:00,19:16:48,9.73,Yes,Present
EMP020,2025-01-01,09:22:00,18:23:48,9.03,Yes,Present
EMP020,2025-01-02,09:18:00,16:55:12,7.62,Yes,Present
EMP020,2025-01-03,09:35:00,18:04:24,8.49,Yes,Present
EMP020,2025-01-06,09:13:00,18:12:24,8.99,No,Present
EMP020,2025-01-07,09:30:00,17:33:36,8.06,Yes,Present
EMP020,2025-01-08,09:00:00,16:13:48,7.23,No,Present
EMP020,2025-01-09,09:05:00,18:38:36,9.56,No,Present
EMP020,2025-01-10,09:31:00,17:06:24,7.59,Yes,Present
EMP020,2025-01-13,09:05:00,18:18:48,9.23,No,Present
EMP020,2025-01-14,09:04:00,18:08:48,9.08,No,Present
EMP020,2025-01-15,09:06:00,18:39:00,9.55,No,Present
EMP020,2025-01-16,09:14:00,17:37:24,8.39,No,Present
EMP020,2025-01-17,09:18:00,17:11:24,7.89,Yes,Present
EMP020,2025-01-21,09:03:00,16:30:36,7.46,No,Present
EMP020,2025-01-22,09:11:00,18:39:12,9.47,No,Present
EMP020,2025-01-23,09:18:00,17:26:24,8.14,Yes,Present
EMP020,2025-01-24,09:20:00,17:38:36,8.31,Yes,Present
EMP020,2025-01-27,09:07:00,16:34:00,7.45,No,Present
EMP020,2025-01-28,09:02:00,16:15:48,7.23,No,Present
EMP020,2025-01-29,09:08:00,18:03:12,8.92,No,Present
EMP020,2025-01-30,09:10:00,17:13:00,8.05,No,Present
EMP020,2025-01-31,09:28:00,19:08:48,9.68,Yes,Present
EMP020,2025-02-03,09:17:00,18:45:48,9.48,Yes,Present
EMP020,2025-02-04,09:05:00,17:15:12,8.17,No,Present
EMP020,2025-02-05,09:21:00,17:01:48,7.68,Yes,Present
EMP020,2025-02-06,09:25:00,17:39:24,8.24,Yes,Present
EMP020,2025-02-07,09:29:00,17:23:36,7.91,Yes,Present
EMP020,2025-02-10,09:24:00,18:23:24,8.99,Yes,Present
EMP020,2025-02-11,09:30:00,18:46:48,9.28,Yes,Present
EMP020,2025-02-12,09:10:00,16:39:24,7.49,No,Present
EMP020,2025-02-13,09:03:00,18:48:00,9.75,No,Present
EMP020,2025-02-14,09:10:00,16:38:12,7.47,No,Present
EMP020,2025-02-17,09:30:00,18:47:24,9.29,Yes,Present
EMP020,2025-02-18,09:28:00,17:08:12,7.67,Yes,Present
EMP020,2025-02-19,09:24:00,18:37:48,9.23,Yes,Present
EMP020,2025-02-20,09:01:00,18:27:24,9.44,No,Present
EMP020,2025-02-21,09:08:00,17:35:36,8.46,No,Present
EMP020,2025-02-24,09:31:00,17:00:24,7.49,Yes,Present
EMP020,2025-02-25,09:26:00,17:47:00,8.35,Yes,Present
EMP020,2025-02-26,09:04:00,16:56:48,7.88,No,Present
EMP020,2025-02-27,09:20:00,16:33:48,7.23,Yes,Present
EMP020,2025-02-28,09:33:00,18:45:00,9.2,Yes,Present
EMP021,2025-01-01,09:14:00,18:58:24,9.74,No,Present
EMP021,2025-01-02,09:21:00,17:54:00,8.55,Yes,Present
EMP021,2025-01-03,09:06:00,17:25:48,8.33,No,Present
EMP021,2025-01-06,09:15:00,17:42:00,8.45,No,Present
EMP021,2025-01-07,09:24:00,16:59:24,7.59,Yes,Present
